"","query","target","alntmscore","lddt","fident","alnlen","mismatch","gapopen","qstart","qend","tstart","tend","evalue","bits","taxid","taxname","taxlineage","query_effector_type_score","query_prediction","target_ID","database"
"52","FOXG_12469","AF-A0A066WF48-F1-model_v4","0.7914","0.6545","0.256","109","56","10","133","234","1","91","0.0002763","173","1037660","Tilletiaria anomala UBC 951","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Exobasidiomycetes;o_Georgefischeriales;f_Tilletiariaceae;g_Tilletiaria;s_Tilletiaria anomala;-_Tilletiaria anomala UBC 951",0.58,"Apoplastic","A0A066WF48","uniprot50"
"53","FOXG_14069","AF-A0A165P7V0-F1-model_v4","0.7912","0.6071","0.264","106","59","5","134","235","2","92","0.0003739","164","1314782","Neolentinus lepideus HHB14362 ss-1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Gloeophyllales;f_Gloeophyllaceae;g_Neolentinus;s_Neolentinus lepideus;-_Neolentinus lepideus HHB14362 ss-1",0.573,"Apoplastic","A0A165P7V0","uniprot50"
"54","FOXG_14069","AF-A0A066WF48-F1-model_v4","0.7907","0.6524","0.256","109","56","10","133","234","1","91","0.0003987","169","1037660","Tilletiaria anomala UBC 951","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Ustilaginomycotina;c_Exobasidiomycetes;o_Georgefischeriales;f_Tilletiariaceae;g_Tilletiaria;s_Tilletiaria anomala;-_Tilletiaria anomala UBC 951",0.573,"Apoplastic","A0A066WF48","uniprot50"
"55","FOXG_12469","AF-A0A409WSU9-F1-model_v4","0.7882","0.6428","0.218","96","61","4","140","235","664","745","0.0004626","165","231916","Gymnopilus dilepis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hymenogastraceae;g_Gymnopilus;s_Gymnopilus dilepis",0.58,"Apoplastic","A0A409WSU9","uniprot50"
"56","FOXG_17307","AF-H0EYU1-F1-model_v4","0.7831","0.6557","0.228","83","53","4","18","93","57","135","0.0003464","184","1104152","Glarea lozoyensis 74030","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Helotiaceae;g_Glarea;s_Glarea lozoyensis;-_Glarea lozoyensis 74030",0.931,"Apoplastic","H0EYU1","uniprot50"
"57","FOXG_12469","AF-A0A066V5U1-F1-model_v4","0.7805","0.5783","0.259","104","65","6","133","235","1","93","0.000681","152","1287689","Rhizoctonia solani AG-8 WAC10335","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Cantharellales;f_Ceratobasidiaceae;g_Rhizoctonia;s_Rhizoctonia solani;-_Rhizoctonia solani AG-8;-_Rhizoctonia solani AG-8 WAC10335",0.58,"Apoplastic","A0A066V5U1","uniprot50"
"58","FOXG_12469","AF-A0A0J0XN24-F1-model_v4","0.7802","0.7468","0.237","118","76","5","118","235","15","118","0.0005613","175","879819","Cutaneotrichosporon oleaginosum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Cutaneotrichosporon;s_Cutaneotrichosporon oleaginosum",0.58,"Apoplastic","A0A0J0XN24","uniprot50"
"59","FOXG_12469","AF-A0A507FCS0-F1-model_v4","0.78","0.6858","0.299","117","74","4","118","234","15","123","0.0002763","176","246404","Chytriomyces confervae","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Chytridiomycota;-_Chytridiomycota incertae sedis;c_Chytridiomycetes;o_Chytridiales;f_Chytriomycetaceae;g_Chytriomyces;s_Chytriomyces confervae",0.58,"Apoplastic","A0A507FCS0","uniprot50"
"60","FOXG_14069","AF-A0A4Y7PH38-F1-model_v4","0.779","0.6012","0.179","89","58","4","133","219","2","77","0.0008619","153","50990","Rickenella mellea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Hymenochaetales;f_Rickenellaceae;g_Rickenella;s_Rickenella mellea",0.573,"Apoplastic","A0A4Y7PH38","uniprot50"
"61","FOXG_14069","AF-A0A2H3EBF3-F1-model_v4","0.7781","0.7283","0.22","118","77","5","119","235","46","149","0.0002711","182","47427","Armillaria gallica","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Physalacriaceae;g_Armillaria;s_Armillaria gallica",0.573,"Apoplastic","A0A2H3EBF3","uniprot50"
"62","FOXG_12469","AF-A0A0L6VTD4-F1-model_v4","0.7765","0.7092","0.19","105","69","5","129","230","40","131","0.0001547","185","27349","Puccinia sorghi","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia sorghi",0.58,"Apoplastic","A0A0L6VTD4","uniprot50"
"63","FOXG_12469","AF-A0A2H3EBF3-F1-model_v4","0.776","0.7445","0.23","117","74","5","119","235","49","149","0.0002002","186","47427","Armillaria gallica","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Physalacriaceae;g_Armillaria;s_Armillaria gallica",0.58,"Apoplastic","A0A2H3EBF3","uniprot50"
"64","FOXG_14069","AF-A0A0D9P8P2-F1-model_v4","0.7747","0.5782","0.247","101","53","6","138","235","4","84","0.0001729","166","1291518","Metarhizium anisopliae BRIP 53293","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Clavicipitaceae;g_Metarhizium;s_Metarhizium anisopliae;-_Metarhizium anisopliae BRIP 53293",0.573,"Apoplastic","A0A0D9P8P2","uniprot50"
"65","FOXG_12469","AF-A0A0D9P8P2-F1-model_v4","0.7743","0.5775","0.247","101","53","6","138","235","4","84","0.000176","165","1291518","Metarhizium anisopliae BRIP 53293","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Hypocreomycetidae;o_Hypocreales;f_Clavicipitaceae;g_Metarhizium;s_Metarhizium anisopliae;-_Metarhizium anisopliae BRIP 53293",0.58,"Apoplastic","A0A0D9P8P2","uniprot50"
"66","FOXG_12469","AF-A0A1Y2GIN2-F1-model_v4","0.7688","0.5621","0.252","87","52","5","153","235","4","81","0.0003143","157","64571","Lobosporangium transversale","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mortierellomycotina;c_Mortierellomycetes;o_Mortierellales;f_Mortierellaceae;g_Lobosporangium;s_Lobosporangium transversale",0.58,"Apoplastic","A0A1Y2GIN2","uniprot50"
"67","FOXG_14069","AF-A0A1Y2GIN2-F1-model_v4","0.7688","0.5636","0.252","87","52","5","153","235","4","81","0.0004251","154","64571","Lobosporangium transversale","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mortierellomycotina;c_Mortierellomycetes;o_Mortierellales;f_Mortierellaceae;g_Lobosporangium;s_Lobosporangium transversale",0.573,"Apoplastic","A0A1Y2GIN2","uniprot50"
"68","FOXG_10864","AF-A0A067Q9S4-F1-model_v4","0.768","0.7915","0.438","57","32","0","9","65","21","77","0.0004666","213","933084","Jaapia argillacea MUCL 33604","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Jaapiales;f_Jaapiaceae;g_Jaapia;s_Jaapia argillacea;-_Jaapia argillacea MUCL 33604",0.757,"Apoplastic","A0A067Q9S4","uniprot50"
"69","FOXG_12469","AF-A0A0C4F8Z2-F1-model_v4","0.7665","0.7383","0.203","118","79","4","118","235","41","143","0.0008812","167","630390","Puccinia triticina 1-1 BBBD Race 1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia triticina;-_Puccinia triticina 1-1 BBBD Race 1",0.58,"Apoplastic","A0A0C4F8Z2","uniprot50"
"70","FOXG_12469","AF-A0A367KSP0-F1-model_v4","0.7661","0.6234","0.229","96","62","5","140","234","4","88","0.0001877","170","4846","Rhizopus stolonifer","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Mucoromycetes;o_Mucorales;-_Mucorineae;f_Rhizopodaceae;g_Rhizopus;s_Rhizopus stolonifer",0.58,"Apoplastic","A0A367KSP0","uniprot50"
"71","FOXG_14570","AF-A0A0D1ZLH5-F1-model_v4","0.7648","0.8049","0.176","85","69","1","23","106","7","91","0.0007719","170","91928","Exophiala spinifera","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;c_Eurotiomycetes;-_Chaetothyriomycetidae;o_Chaetothyriales;f_Herpotrichiellaceae;g_Exophiala;s_Exophiala spinifera",0.861,"Cytoplasmic","A0A0D1ZLH5","uniprot50"
"72","FOXG_14069","AF-A0A409WSU9-F1-model_v4","0.7641","0.6273","0.216","97","60","5","140","235","664","745","0.0001966","171","231916","Gymnopilus dilepis","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hymenogastraceae;g_Gymnopilus;s_Gymnopilus dilepis",0.573,"Apoplastic","A0A409WSU9","uniprot50"
"73","FOXG_12469","AF-A0A0C9V805-F1-model_v4","0.7637","0.6146","0.229","109","60","6","133","234","2","93","0.000136","172","990650","Sphaerobolus stellatus SS14","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Phallomycetidae;o_Geastrales;f_Sphaerobolaceae;g_Sphaerobolus;s_Sphaerobolus stellatus;-_Sphaerobolus stellatus SS14",0.58,"Apoplastic","A0A0C9V805","uniprot50"
"74","FOXG_12469","AF-A0A0D2MA91-F1-model_v4","0.7635","0.6781","0.234","111","71","7","128","235","40","139","0.0003143","171","945553","Hypholoma sublateritium FD-334 SS-4","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Strophariaceae;g_Hypholoma;s_Hypholoma sublateritium;-_Hypholoma sublateritium FD-334 SS-4",0.58,"Apoplastic","A0A0D2MA91","uniprot50"
"75","FOXG_12469","AF-A0A067MUU3-F1-model_v4","0.7623","0.7429","0.228","118","75","5","119","235","21","123","0.0001051","192","930990","Botryobasidium botryosum FD-172 SS1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Cantharellales;f_Botryobasidiaceae;g_Botryobasidium;s_Botryobasidium botryosum;-_Botryobasidium botryosum FD-172 SS1",0.58,"Apoplastic","A0A067MUU3","uniprot50"
"76","FOXG_14069","AF-A0A1Q3EMP8-F1-model_v4","0.7592","0.6955","0.256","109","65","6","127","235","24","116","0.0008082","163","5353","Lentinula edodes","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Omphalotaceae;g_Lentinula;s_Lentinula edodes",0.573,"Apoplastic","A0A1Q3EMP8","uniprot50"
"77","FOXG_12469","AF-A0A427XHJ5-F1-model_v4","0.7581","0.7418","0.228","118","75","5","118","235","17","118","0.000165","186","105984","Apiotrichum porosum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Tremellomycetes;o_Trichosporonales;f_Trichosporonaceae;g_Apiotrichum;s_Apiotrichum porosum",0.58,"Apoplastic","A0A427XHJ5","uniprot50"
"78","FOXG_17307","AF-A0A2Z6QPQ1-F1-model_v4","0.7572","0.6359","0.289","83","49","4","18","92","60","140","0.0001504","188","94130","Rhizophagus clarus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Glomeromycotina;c_Glomeromycetes;o_Glomerales;f_Glomeraceae;g_Rhizophagus;s_Rhizophagus clarus",0.931,"Apoplastic","A0A2Z6QPQ1","uniprot50"
"79","FOXG_14069","AF-A0A367KSP0-F1-model_v4","0.7566","0.6177","0.239","96","61","5","140","234","4","88","0.0001729","170","4846","Rhizopus stolonifer","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Mucoromycetes;o_Mucorales;-_Mucorineae;f_Rhizopodaceae;g_Rhizopus;s_Rhizopus stolonifer",0.573,"Apoplastic","A0A367KSP0","uniprot50"
"80","FOXG_12469","AF-M5G3X3-F1-model_v4","0.7564","0.6204","0.133","105","77","6","141","235","14","114","0.0004626","159","1858805","Dacryopinax primogenitus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Dacrymycetes;o_Dacrymycetales;f_Dacrymycetaceae;g_Dacryopinax;s_Dacryopinax primogenitus",0.58,"Apoplastic","M5G3X3","uniprot50"
"81","FOXG_14069","AF-M5G3X3-F1-model_v4","0.7557","0.6186","0.133","105","77","6","141","235","14","114","0.0007579","154","1858805","Dacryopinax primogenitus","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Dacrymycetes;o_Dacrymycetales;f_Dacrymycetaceae;g_Dacryopinax;s_Dacryopinax primogenitus",0.573,"Apoplastic","M5G3X3","uniprot50"
"82","FOXG_14069","AF-A0A0C4F8Z2-F1-model_v4","0.7512","0.7208","0.22","118","76","5","119","235","41","143","0.0006665","167","630390","Puccinia triticina 1-1 BBBD Race 1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia triticina;-_Puccinia triticina 1-1 BBBD Race 1",0.573,"Apoplastic","A0A0C4F8Z2","uniprot50"
"83","FOXG_12469","AF-A0A4P9Y3U7-F1-model_v4","0.746","0.7089","0.139","122","90","6","120","235","26","138","0.0002591","175","1907219","Piptocephalis cylindrospora","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Zoopagomycota;-_Zoopagomycotina;c_Zoopagomycetes;o_Zoopagales;f_Piptocephalidaceae;g_Piptocephalis;s_Piptocephalis cylindrospora",0.58,"Apoplastic","A0A4P9Y3U7","uniprot50"
"84","FOXG_14069","AF-A0A1X6ML50-F1-model_v4","0.7454","0.6332","0.2","110","67","7","134","235","2","98","0.0002097","169","670580","Postia placenta MAD-698-R-SB12","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Polyporales;f_Postiaceae;g_Postia;s_Postia placenta;-_Postia placenta MAD-698-R-SB12",0.573,"Apoplastic","A0A1X6ML50","uniprot50"
"85","FOXG_12469","AF-A0A1X6ML50-F1-model_v4","0.7452","0.6309","0.2","110","67","7","134","235","2","98","0.0001275","173","670580","Postia placenta MAD-698-R-SB12","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Polyporales;f_Postiaceae;g_Postia;s_Postia placenta;-_Postia placenta MAD-698-R-SB12",0.58,"Apoplastic","A0A1X6ML50","uniprot50"
"86","FOXG_14069","AF-A0A150V1J0-F1-model_v4","0.7451","0.6968","0.216","111","72","5","128","235","15","113","0.0001844","178","766039","Acidomyces richmondensis BFW","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Mycosphaerellales;f_Teratosphaeriaceae;g_Acidomyces;-_unclassified Acidomyces;s_Acidomyces sp. 'richmondensis';-_Acidomyces richmondensis BFW",0.573,"Apoplastic","A0A150V1J0","uniprot50"
"87","FOXG_14570","AF-A0A507B5X1-F1-model_v4","0.7443","0.7655","0.241","91","66","2","23","112","56","144","0.0002318","177","1093900","Thyridium curvatum","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Sordariomycetes;-_Sordariomycetes incertae sedis;f_Thyridiaceae;g_Thyridium;s_Thyridium curvatum",0.861,"Cytoplasmic","A0A507B5X1","uniprot50"
"88","FOXG_14069","AF-A0A1X2ID29-F1-model_v4","0.7404","0.6177","0.231","95","53","6","133","219","8","90","0.0003083","162","90262","Absidia repens","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Mucoromycetes;o_Mucorales;f_Cunninghamellaceae;g_Absidia;s_Absidia repens",0.573,"Apoplastic","A0A1X2ID29","uniprot50"
"89","FOXG_12469","AF-A0A1X2ID29-F1-model_v4","0.7402","0.6184","0.221","95","54","6","133","219","8","90","0.0004067","159","90262","Absidia repens","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Fungi incertae sedis;p_Mucoromycota;-_Mucoromycotina;c_Mucoromycetes;o_Mucorales;f_Cunninghamellaceae;g_Absidia;s_Absidia repens",0.58,"Apoplastic","A0A1X2ID29","uniprot50"
"90","FOXG_22047","AF-A7UNK4-F1-model_v4","0.7392","0.6382","0.181","99","74","3","22","120","2","93","0.0008564","157","64660","Lyophyllum decastes","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Tricholomatineae;f_Lyophyllaceae;g_Lyophyllum;s_Lyophyllum decastes",0.708,"Apoplastic","A7UNK4","uniprot50"
"91","FOXG_14069","AF-A0A2G5I358-F1-model_v4","0.7361","0.6951","0.223","112","71","5","128","235","17","116","0.0001337","180","122368","Cercospora beticola","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetidae;o_Mycosphaerellales;f_Mycosphaerellaceae;g_Cercospora;s_Cercospora beticola",0.573,"Apoplastic","A0A2G5I358","uniprot50"
"92","FOXG_14069","AF-A0A4Y7PQ55-F1-model_v4","0.7361","0.6548","0.252","111","53","5","141","235","1","97","0.0001034","178","50990","Rickenella mellea","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Hymenochaetales;f_Rickenellaceae;g_Rickenella;s_Rickenella mellea",0.573,"Apoplastic","A0A4Y7PQ55","uniprot50"
"93","FOXG_14069","AF-B0E170-F1-model_v4","0.7334","0.5448","0.178","112","63","8","128","235","2","88","0.0004834","147","486041","Laccaria bicolor S238N-H82","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hydnangiaceae;g_Laccaria;s_Laccaria bicolor;-_Laccaria bicolor S238N-H82",0.573,"Apoplastic","B0E170","uniprot50"
"94","FOXG_12469","AF-A0A0C4EZR7-F1-model_v4","0.7332","0.6338","0.146","123","84","6","116","235","4","108","0.000136","171","630390","Puccinia triticina 1-1 BBBD Race 1","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Pucciniomycotina;c_Pucciniomycetes;o_Pucciniales;f_Pucciniaceae;g_Puccinia;s_Puccinia triticina;-_Puccinia triticina 1-1 BBBD Race 1",0.58,"Apoplastic","A0A0C4EZR7","uniprot50"
"95","FOXG_12469","AF-B0E170-F1-model_v4","0.7325","0.545","0.168","113","65","8","127","235","1","88","0.0004067","148","486041","Laccaria bicolor S238N-H82","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Agaricineae;f_Hydnangiaceae;g_Laccaria;s_Laccaria bicolor;-_Laccaria bicolor S238N-H82",0.58,"Apoplastic","B0E170","uniprot50"
"96","FOXG_14069","AF-A0A0H2R2I2-F1-model_v4","0.7319","0.5531","0.246","81","45","4","140","219","9","74","0.0003506","151","27342","Schizopora paradoxa","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Hymenochaetales;f_Schizoporaceae;g_Schizopora;s_Schizopora paradoxa",0.573,"Apoplastic","A0A0H2R2I2","uniprot50"
"97","FOXG_12469","AF-A0A0C9W4G2-F1-model_v4","0.7317","0.5576","0.26","92","52","6","140","229","10","87","0.0003575","151","990650","Sphaerobolus stellatus SS14","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Phallomycetidae;o_Geastrales;f_Sphaerobolaceae;g_Sphaerobolus;s_Sphaerobolus stellatus;-_Sphaerobolus stellatus SS14",0.58,"Apoplastic","A0A0C9W4G2","uniprot50"
"98","FOXG_12469","AF-A0A0H2R2I2-F1-model_v4","0.7315","0.5528","0.246","81","45","4","140","219","9","74","0.0004626","148","27342","Schizopora paradoxa","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetes incertae sedis;o_Hymenochaetales;f_Schizoporaceae;g_Schizopora;s_Schizopora paradoxa",0.58,"Apoplastic","A0A0H2R2I2","uniprot50"
"99","FOXG_14570","AF-A0A2S7QZ20-F1-model_v4","0.7304","0.7752","0.238","109","77","4","1","106","1","106","0.0009433","161","2070412","Rutstroemia sp. NJR-2017a WRK4","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_sordariomyceta;c_Leotiomycetes;o_Helotiales;f_Rutstroemiaceae;g_Rutstroemia;-_unclassified Rutstroemia;s_Rutstroemia sp. NJR-2017a WRK4",0.861,"Cytoplasmic","A0A2S7QZ20","uniprot50"
"100","FOXG_12469","AF-E2LJS9-F1-model_v4","0.7296","0.4724","0.327","61","33","2","152","211","7","60","0.0006385","133","554373","Moniliophthora perniciosa FA553","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Basidiomycota;-_Agaricomycotina;c_Agaricomycetes;-_Agaricomycetidae;o_Agaricales;-_Marasmiineae;f_Marasmiaceae;g_Moniliophthora;s_Moniliophthora perniciosa;-_Moniliophthora perniciosa FA553",0.58,"Apoplastic","E2LJS9","uniprot50"
"101","FOXG_14570","AF-K2SE83-F1-model_v4","0.7293","0.8158","0.284","109","75","3","1","107","1","108","0.0003238","177","1126212","Macrophomina phaseolina MS6","-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Fungi;-_Dikarya;p_Ascomycota;-_saccharomyceta;-_Pezizomycotina;-_leotiomyceta;-_dothideomyceta;c_Dothideomycetes;-_Dothideomycetes incertae sedis;o_Botryosphaeriales;f_Botryosphaeriaceae;g_Macrophomina;s_Macrophomina phaseolina;-_Macrophomina phaseolina MS6",0.861,"Cytoplasmic","K2SE83","uniprot50"
